id_factura,id_proveedor,monto_usd,area_interna,fecha,articulos
FAC-03281,PROV-0936,"8803,42",Operaciones,8/9/2025,SKU-7681
FAC-03287,PROV-0277,"6935,68",Operaciones,4/6/2025,SKU-8197
FAC-03291,PROV-0753,"7167,61",Operaciones,27/9/2025,SKU-4441
FAC-03292,PROV-0635,"4760,65",Operaciones,24/9/2025,SKU-3947
FAC-03293,PROV-0886,"10006,4",Operaciones,23/1/2025,SKU-5384
FAC-03304,PROV-0680,"5879,38",Operaciones,27/1/2025,SKU-7985
FAC-03308,PROV-0819,"8217,43",Operaciones,2/8/2025,SKU-9769
FAC-03312,PROV-0760,"4227,14",Operaciones,30/1/2025,SKU-9183
FAC-03318,PROV-0842,"4195,72",Operaciones,12/2/2025,SKU-2325
FAC-03320,PROV-0390,"1106,1",Operaciones,6/1/2025,SKU-9596
FAC-03325,PROV-0217,"12855,04",Operaciones,18/8/2025,SKU-2846
FAC-03330,PROV-0358,"3995,21",Operaciones,24/8/2025,SKU-9057
FAC-03331,PROV-0076,"12694,25",Operaciones,21/9/2025,SKU-3852
FAC-03335,PROV-0550,"9074,5",Operaciones,29/3/2025,SKU-7179
FAC-03339,PROV-0856,"8124,78",Operaciones,10/11/2025,SKU-4976
FAC-03349,PROV-0224,"3170,42",Operaciones,24/9/2025,SKU-1021
FAC-03352,PROV-0951,"9660,87",Operaciones,1/6/2025,SKU-3908
FAC-03356,PROV-0542,"12544,37",Operaciones,31/5/2025,SKU-5628
FAC-03362,PROV-0275,"3494,9",Operaciones,13/4/2025,SKU-1360
FAC-03384,PROV-0704,"6702,44",Operaciones,12/9/2025,SKU-7382
FAC-03398,PROV-0636,"4704,53",Operaciones,23/4/2025,SKU-5179
FAC-03404,PROV-0294,"6519,96",Operaciones,22/8/2025,SKU-1947
FAC-03406,PROV-0112,"7073,57",Operaciones,4/3/2025,SKU-4192
FAC-03407,PROV-0176,"1876,39",Operaciones,7/8/2025,SKU-2152
FAC-03411,PROV-0444,"7675,36",Operaciones,25/9/2025,SKU-6239
FAC-03423,PROV-0789,"11425,55",Operaciones,10/1/2025,SKU-9818
FAC-03425,PROV-0020,"2164,08",Operaciones,22/12/2025,SKU-7037
FAC-03442,PROV-0069,"6233,6",Operaciones,8/6/2025,SKU-9540
FAC-03443,PROV-0170,"219,41",Operaciones,14/2/2025,SKU-7631
FAC-03459,PROV-0315,"10446,28",Operaciones,7/5/2025,SKU-6587
FAC-03474,PROV-0542,"10944,09",Operaciones,28/11/2025,SKU-1783
FAC-03475,PROV-0909,"4753,14",Operaciones,26/11/2025,SKU-7142
FAC-03480,PROV-0219,"14366,11",Operaciones,11/7/2025,SKU-5720
FAC-03483,PROV-0177,"5462,58",Operaciones,25/5/2025,SKU-4657
FAC-03495,PROV-0729,"8504,95",Operaciones,6/12/2025,SKU-4965
FAC-03502,PROV-0222,"6807,16",Operaciones,22/12/2025,SKU-5313
FAC-03504,PROV-0237,"4752,56",Operaciones,8/2/2025,SKU-6446
FAC-03526,PROV-0934,"2532,99",Operaciones,21/6/2025,SKU-8994
FAC-03533,PROV-0315,"11868,08",Operaciones,9/8/2025,SKU-4616
FAC-03536,PROV-0714,"13749,02",Operaciones,20/6/2025,SKU-7583
FAC-03539,PROV-0701,"9170,83",Operaciones,9/8/2025,SKU-8984
FAC-03544,PROV-0343,"6702,2",Operaciones,15/10/2025,SKU-2648
FAC-03548,PROV-0230,"4385,88",Operaciones,30/12/2025,SKU-3223
FAC-03549,PROV-0054,"6255,95",Operaciones,20/10/2025,SKU-8990
FAC-03555,PROV-0371,"11665,58",Operaciones,11/5/2025,SKU-5388
FAC-03562,PROV-0924,"10328,06",Operaciones,23/1/2025,SKU-3523
FAC-03563,PROV-0190,"11108,86",Operaciones,1/4/2025,SKU-6216
FAC-03566,PROV-0596,"4062,43",Operaciones,15/7/2025,SKU-9575
FAC-03577,PROV-0092,"14224,45",Operaciones,6/7/2025,SKU-3018
FAC-03588,PROV-0339,"5622,39",Operaciones,22/4/2025,SKU-4426
FAC-03595,PROV-0808,"11476,6",Operaciones,5/3/2025,SKU-3206
FAC-03616,PROV-0882,"6591,96",Operaciones,20/6/2025,SKU-8894
FAC-03621,PROV-0903,"14068,73",Operaciones,5/7/2025,SKU-7917
FAC-03632,PROV-0609,"8714,9",Operaciones,21/5/2025,SKU-3387
FAC-03635,PROV-0076,"13944,54",Operaciones,21/8/2025,SKU-7958
FAC-03638,PROV-0973,"10211,72",Operaciones,11/9/2025,SKU-4626
FAC-03640,PROV-0123,"14181,43",Operaciones,22/9/2025,SKU-3831
FAC-03641,PROV-0240,"3275,7",Operaciones,6/6/2025,SKU-3685
FAC-03645,PROV-0340,"14889,01",Operaciones,21/4/2025,SKU-9748
FAC-03655,PROV-0801,"4594,78",Operaciones,4/1/2025,SKU-4317
FAC-03661,PROV-0218,"10577,09",Operaciones,26/1/2025,SKU-6358
FAC-03666,PROV-0641,"11905,25",Operaciones,15/10/2025,SKU-3180
FAC-03671,PROV-0867,"13784,91",Operaciones,15/9/2025,SKU-4426
FAC-03687,PROV-0797,"8965,86",Operaciones,27/4/2025,SKU-1320
FAC-03698,PROV-0623,"12335,15",Operaciones,16/8/2025,SKU-5857
FAC-03708,PROV-0854,"3143,02",Operaciones,30/4/2025,SKU-2688
FAC-03713,PROV-0991,"14042,37",Operaciones,16/6/2025,SKU-8052
FAC-03729,PROV-0845,"6263,79",Operaciones,11/5/2025,SKU-8738
FAC-03739,PROV-0757,10618,Operaciones,3/12/2025,SKU-9276
FAC-03741,PROV-0891,"13902,93",Operaciones,23/9/2025,SKU-8531
FAC-03743,PROV-0098,"2175,45",Operaciones,26/4/2025,SKU-3667
FAC-03752,PROV-0958,"10765,23",Operaciones,29/8/2025,SKU-6490
FAC-03761,PROV-0478,"7352,22",Operaciones,9/8/2025,SKU-1400
FAC-03763,PROV-0009,"8526,99",Operaciones,31/7/2025,SKU-9495
FAC-03765,PROV-0812,"7135,42",Operaciones,26/7/2025,SKU-4635
FAC-03766,PROV-0781,"7619,54",Operaciones,19/1/2025,SKU-7784
FAC-03770,PROV-0053,"13752,06",Operaciones,26/4/2025,SKU-6840
FAC-03771,PROV-0879,"11584,9",Operaciones,28/8/2025,SKU-6987
FAC-03779,PROV-0392,"5925,44",Operaciones,22/1/2025,SKU-1223
FAC-03785,PROV-0270,"1903,65",Operaciones,30/3/2025,SKU-6753
FAC-03788,PROV-0986,"12161,48",Operaciones,14/9/2025,SKU-5946
FAC-03794,PROV-0632,"11744,45",Operaciones,16/4/2025,SKU-5957
FAC-03795,PROV-0522,"10017,78",Operaciones,4/12/2025,SKU-8105
FAC-03808,PROV-0133,"495,77",Operaciones,15/12/2025,SKU-1346
FAC-03809,PROV-0559,"7248,39",Operaciones,6/11/2025,SKU-4280
FAC-03813,PROV-0019,"7292,54",Operaciones,26/12/2025,SKU-3167
FAC-03814,PROV-0828,"6999,78",Operaciones,30/7/2025,SKU-4244
FAC-03826,PROV-0327,"2525,67",Operaciones,11/4/2025,SKU-1237
FAC-03841,PROV-0619,"238,84",Operaciones,24/7/2025,SKU-1368
FAC-03843,PROV-0446,"4419,62",Operaciones,7/12/2025,SKU-4125
FAC-03851,PROV-0406,"6260,84",Operaciones,20/11/2025,SKU-1365
FAC-03868,PROV-0541,"13080,46",Operaciones,26/6/2025,SKU-6366
FAC-03877,PROV-0455,"4271,15",Operaciones,7/4/2025,SKU-4822
FAC-03878,PROV-0189,"12734,7",Operaciones,20/7/2025,SKU-4936
FAC-03879,PROV-0588,"6423,75",Operaciones,28/2/2025,SKU-5340
FAC-03881,PROV-0201,"4628,83",Operaciones,24/12/2025,SKU-9896
FAC-03891,PROV-0552,"4698,55",Operaciones,24/6/2025,SKU-3353
FAC-03892,PROV-0805,"13450,09",Operaciones,5/11/2025,SKU-2256
FAC-03908,PROV-0725,"2194,16",Operaciones,31/7/2025,SKU-9289
FAC-03910,PROV-0920,"4758,12",Operaciones,13/4/2025,SKU-2138
FAC-03931,PROV-0988,"3906,51",Operaciones,12/8/2025,SKU-7818
FAC-03942,PROV-0700,"625,01",Operaciones,27/3/2025,SKU-6744
FAC-03944,PROV-0996,"13123,36",Operaciones,22/3/2025,SKU-2032
FAC-03946,PROV-0684,"1096,33",Operaciones,20/5/2025,SKU-9895
FAC-03954,PROV-0274,"4565,28",Operaciones,3/4/2025,SKU-7739
FAC-03964,PROV-0659,"1066,84",Operaciones,19/5/2025,SKU-5675
FAC-03965,PROV-0445,"8072,86",Operaciones,23/3/2025,SKU-5795
FAC-03968,PROV-0920,"5221,88",Operaciones,9/10/2025,SKU-6182
FAC-03973,PROV-0192,"12590,19",Operaciones,22/11/2025,SKU-9645
FAC-03976,PROV-0538,"1609,64",Operaciones,21/11/2025,SKU-1725
FAC-03989,PROV-0964,"1516,65",Operaciones,8/5/2025,SKU-1603
FAC-03991,PROV-0197,"7141,5",Operaciones,18/3/2025,SKU-3443
FAC-03995,PROV-0198,"12578,34",Operaciones,25/8/2025,SKU-5707
FAC-03997,PROV-0001,"3670,84",Operaciones,17/5/2025,SKU-5407
FAC-03998,PROV-0808,"3426,04",Operaciones,24/8/2025,SKU-7176
FAC-04030,PROV-0457,"11979,55",Operaciones,18/3/2025,SKU-3464
FAC-04034,PROV-0672,"10263,11",Operaciones,19/3/2025,SKU-7937
FAC-04039,PROV-0353,"9288,12",Operaciones,3/5/2025,SKU-7978
FAC-04052,PROV-0824,"10211,28",Operaciones,23/7/2025,SKU-3253
FAC-04057,PROV-0678,"11170,99",Operaciones,29/12/2025,SKU-6534
FAC-04062,PROV-0922,"4072,48",Operaciones,15/9/2025,SKU-5273
FAC-04067,PROV-0405,"13911,32",Operaciones,16/12/2025,SKU-5229
FAC-04070,PROV-0731,"9804,06",Operaciones,6/1/2025,SKU-8051
FAC-04079,PROV-0354,"2065,56",Operaciones,19/4/2025,SKU-2028
FAC-04093,PROV-0739,"2153,14",Operaciones,11/3/2025,SKU-2776
FAC-04096,PROV-0752,"10085,12",Operaciones,28/8/2025,SKU-1007
FAC-04107,PROV-0241,"10738,24",Operaciones,22/11/2025,SKU-7631
FAC-04118,PROV-0043,"13572,06",Operaciones,13/11/2025,SKU-1577
FAC-04121,PROV-0771,"10539,62",Operaciones,20/12/2025,SKU-5919
FAC-04124,PROV-0663,"3893,58",Operaciones,14/2/2025,SKU-3414
FAC-04135,PROV-0892,"259,92",Operaciones,2/12/2025,SKU-8161
FAC-04139,PROV-0527,"8036,49",Operaciones,11/10/2025,SKU-9206
FAC-04170,PROV-0070,"14264,86",Operaciones,6/2/2025,SKU-1182
FAC-04172,PROV-0273,"4615,35",Operaciones,9/8/2025,SKU-8434
FAC-04174,PROV-0331,"13408,39",Operaciones,31/12/2025,SKU-2734
FAC-04176,PROV-0802,"487,25",Operaciones,17/11/2025,SKU-3296
FAC-04194,PROV-0542,"9359,46",Operaciones,12/1/2025,SKU-7569
FAC-04196,PROV-0659,"14194,34",Operaciones,5/8/2025,SKU-2874
FAC-04197,PROV-0078,"9647,94",Operaciones,29/1/2025,SKU-5821
FAC-04200,PROV-0239,"9497,89",Operaciones,3/12/2025,SKU-4037
FAC-04208,PROV-0643,"4772,63",Operaciones,27/3/2025,SKU-6257
FAC-04215,PROV-0810,"11798,41",Operaciones,14/9/2025,SKU-3863
FAC-04217,PROV-0833,"5078,13",Operaciones,14/5/2025,SKU-1276
FAC-04224,PROV-0160,"11079,94",Operaciones,4/1/2025,SKU-8559
FAC-04232,PROV-0175,"13464,06",Operaciones,11/4/2025,SKU-5836
FAC-04259,PROV-0206,"1514,22",Operaciones,17/1/2025,SKU-3957
FAC-04264,PROV-0911,"6820,99",Operaciones,13/10/2025,SKU-3316
FAC-04265,PROV-0413,"11817,85",Operaciones,12/6/2025,SKU-5320
FAC-04275,PROV-0443,"12813,52",Operaciones,2/12/2025,SKU-4736
FAC-04277,PROV-0456,"12404,54",Operaciones,5/11/2025,SKU-8172
FAC-04280,PROV-0110,"14971,78",Operaciones,9/10/2025,SKU-9161
FAC-04286,PROV-0112,"11268,14",Operaciones,12/11/2025,SKU-8023
FAC-04298,PROV-0243,"11432,38",Operaciones,8/4/2025,SKU-7546
FAC-04303,PROV-0938,"1682,12",Operaciones,23/1/2025,SKU-2321
FAC-04309,PROV-0613,"2683,98",Operaciones,7/2/2025,SKU-2915
FAC-04319,PROV-0669,"6266,19",Operaciones,28/2/2025,SKU-9829
FAC-04332,PROV-0600,"1299,66",Operaciones,29/7/2025,SKU-3235
FAC-04339,PROV-0259,"3692,27",Operaciones,1/7/2025,SKU-3825
FAC-04350,PROV-0343,2640,Operaciones,25/7/2025,SKU-5603
FAC-04356,PROV-0728,"5969,61",Operaciones,1/3/2025,SKU-7025
FAC-04368,PROV-0386,"4992,73",Operaciones,10/7/2025,SKU-7517
FAC-04370,PROV-0737,"13230,98",Operaciones,17/10/2025,SKU-2622
FAC-04372,PROV-0745,"3438,28",Operaciones,4/4/2025,SKU-6225
FAC-04373,PROV-0578,"3523,26",Operaciones,13/8/2025,SKU-7995
FAC-04382,PROV-0755,"12688,09",Operaciones,5/9/2025,SKU-5311
FAC-04388,PROV-0158,"4718,18",Operaciones,2/6/2025,SKU-4565
FAC-04390,PROV-0963,"5582,08",Operaciones,6/9/2025,SKU-8895
FAC-04391,PROV-0137,"3722,12",Operaciones,13/6/2025,SKU-2642
FAC-04395,PROV-0627,"3496,98",Operaciones,29/1/2025,SKU-6607
FAC-04400,PROV-0963,"7128,13",Operaciones,17/6/2025,SKU-1091
FAC-04402,PROV-0028,"2454,46",Operaciones,23/1/2025,SKU-3460
FAC-04407,PROV-0223,"7329,7",Operaciones,11/5/2025,SKU-8815
FAC-04412,PROV-0048,"5718,73",Operaciones,23/9/2025,SKU-4833
FAC-04414,PROV-0275,"764,59",Operaciones,14/2/2025,SKU-1684
FAC-04415,PROV-0478,"13887,55",Operaciones,30/9/2025,SKU-5208
FAC-04422,PROV-0152,"7591,26",Operaciones,27/4/2025,SKU-6041
FAC-04424,PROV-0540,"4172,02",Operaciones,20/5/2025,SKU-2204
FAC-04429,PROV-0349,"1357,63",Operaciones,5/2/2025,SKU-5587
FAC-04431,PROV-0536,"13565,25",Operaciones,24/12/2025,SKU-7907
FAC-04432,PROV-0373,"12786,24",Operaciones,8/12/2025,SKU-2448
FAC-04441,PROV-0960,"12719,21",Operaciones,28/8/2025,SKU-1668
FAC-04447,PROV-0395,"12476,59",Operaciones,27/2/2025,SKU-7950
FAC-04451,PROV-0436,"4990,39",Operaciones,22/3/2025,SKU-2554
FAC-04459,PROV-0821,"14158,56",Operaciones,17/9/2025,SKU-3149
FAC-04467,PROV-0575,"3125,26",Operaciones,25/6/2025,SKU-9575
FAC-04471,PROV-0645,"14464,65",Operaciones,28/6/2025,SKU-3895
FAC-04473,PROV-0899,"3498,84",Operaciones,14/2/2025,SKU-4737
FAC-04491,PROV-0666,"11451,26",Operaciones,22/6/2025,SKU-4518
FAC-04494,PROV-0477,"14541,86",Operaciones,28/9/2025,SKU-2318
FAC-04505,PROV-0711,"12546,95",Operaciones,25/2/2025,SKU-5009
FAC-04509,PROV-0642,"7276,94",Operaciones,10/11/2025,SKU-3433
FAC-04518,PROV-0290,"5545,05",Operaciones,8/9/2025,SKU-5480
FAC-04520,PROV-0594,"375,47",Operaciones,14/10/2025,SKU-1433
FAC-04528,PROV-0922,"7141,55",Operaciones,17/10/2025,SKU-1455
FAC-04530,PROV-0305,"10716,09",Operaciones,22/4/2025,SKU-3299
FAC-04532,PROV-0719,"8555,89",Operaciones,11/7/2025,SKU-9067
FAC-04536,PROV-0527,"12625,54",Operaciones,27/3/2025,SKU-5651
FAC-04538,PROV-0361,"2289,43",Operaciones,22/7/2025,SKU-5502
FAC-04540,PROV-0316,"13342,61",Operaciones,25/3/2025,SKU-1085
FAC-04569,PROV-0467,"12679,52",Operaciones,19/8/2025,SKU-6630
FAC-04581,PROV-0352,"8084,7",Operaciones,30/4/2025,SKU-1662
FAC-04583,PROV-0858,"1542,51",Operaciones,22/8/2025,SKU-4205
FAC-04586,PROV-0626,"5069,43",Operaciones,18/7/2025,SKU-3705
FAC-04589,PROV-0177,"538,43",Operaciones,8/3/2025,SKU-9158
FAC-04590,PROV-0348,"9894,91",Operaciones,26/12/2025,SKU-3434
FAC-04591,PROV-0616,"13091,97",Operaciones,27/8/2025,SKU-5885
FAC-04603,PROV-0100,"323,85",Operaciones,4/10/2025,SKU-3663
FAC-04604,PROV-0361,"9542,75",Operaciones,15/4/2025,SKU-2792
FAC-04605,PROV-0486,"6318,59",Operaciones,23/10/2025,SKU-7791
FAC-04607,PROV-0276,"3560,33",Operaciones,12/2/2025,SKU-4783
FAC-04609,PROV-0251,"2305,68",Operaciones,2/5/2025,SKU-7806
FAC-04611,PROV-0219,"10099,56",Operaciones,19/11/2025,SKU-8790
FAC-04613,PROV-0083,"11501,29",Operaciones,1/12/2025,SKU-9456
FAC-04624,PROV-0816,"10088,1",Operaciones,23/9/2025,SKU-4568
FAC-04629,PROV-0195,"1019,13",Operaciones,22/12/2025,SKU-7536
FAC-04630,PROV-0554,"11834,99",Operaciones,11/11/2025,SKU-6527
FAC-04638,PROV-0006,"5351,26",Operaciones,20/8/2025,SKU-6134
FAC-04639,PROV-0631,"8546,17",Operaciones,18/8/2025,SKU-6791
FAC-04650,PROV-0221,"2711,03",Operaciones,29/1/2025,SKU-2520
FAC-04653,PROV-0945,"6141,99",Operaciones,6/10/2025,SKU-3233
FAC-04656,PROV-0529,"7584,04",Operaciones,29/10/2025,SKU-9590
FAC-04658,PROV-0826,"1659,91",Operaciones,22/3/2025,SKU-1906
FAC-04660,PROV-0104,"11279,37",Operaciones,18/7/2025,SKU-7513
FAC-04666,PROV-0893,"12211,96",Operaciones,14/8/2025,SKU-9128
FAC-04676,PROV-0058,"8886,63",Operaciones,19/6/2025,SKU-9143
FAC-04680,PROV-0124,"4761,06",Operaciones,26/5/2025,SKU-7557
FAC-04696,PROV-0796,"8591,07",Operaciones,16/9/2025,SKU-3354
FAC-04698,PROV-0424,"4457,64",Operaciones,18/10/2025,SKU-3699
FAC-04715,PROV-0484,"14162,55",Operaciones,21/7/2025,SKU-9696
FAC-04727,PROV-0326,3973,Operaciones,20/7/2025,SKU-4451
FAC-04733,PROV-0493,"1533,37",Operaciones,23/1/2025,SKU-8616
FAC-04741,PROV-0751,"9038,54",Operaciones,6/6/2025,SKU-1624
FAC-04744,PROV-0062,"9022,59",Operaciones,29/6/2025,SKU-3770
FAC-04754,PROV-0237,"5427,17",Operaciones,23/4/2025,SKU-5479
FAC-04755,PROV-0077,"3867,79",Operaciones,26/8/2025,SKU-9244
FAC-04763,PROV-0094,"278,29",Operaciones,14/3/2025,SKU-4956
FAC-04770,PROV-0047,"6467,71",Operaciones,24/4/2025,SKU-9745
FAC-04772,PROV-0786,"546,65",Operaciones,28/8/2025,SKU-3124
FAC-04783,PROV-0863,"9698,38",Operaciones,11/10/2025,SKU-9584
FAC-04785,PROV-0464,"10649,95",Operaciones,6/1/2025,SKU-4918
FAC-04795,PROV-0435,"12260,13",Operaciones,14/11/2025,SKU-9869
FAC-04797,PROV-0204,"5591,41",Operaciones,24/12/2025,SKU-6038
FAC-04801,PROV-0483,"2829,29",Operaciones,16/5/2025,SKU-4290
FAC-04807,PROV-0952,"14954,43",Operaciones,28/1/2025,SKU-5773
FAC-04808,PROV-0877,"9221,62",Operaciones,14/8/2025,SKU-3542
FAC-04809,PROV-0322,"10344,43",Operaciones,15/7/2025,SKU-2391
FAC-04812,PROV-0202,"2287,58",Operaciones,7/8/2025,SKU-1772
FAC-04815,PROV-0216,"11219,94",Operaciones,2/9/2025,SKU-8659
FAC-04819,PROV-0302,"5414,56",Operaciones,20/6/2025,SKU-4745
FAC-04822,PROV-0088,"10299,28",Operaciones,9/4/2025,SKU-9984
FAC-04826,PROV-0327,"427,31",Operaciones,13/2/2025,SKU-8615
FAC-04827,PROV-0641,"4463,68",Operaciones,7/5/2025,SKU-4970
FAC-04830,PROV-0359,"14205,51",Operaciones,9/4/2025,SKU-5784
FAC-04841,PROV-0962,"14636,88",Operaciones,15/9/2025,SKU-9969
FAC-04844,PROV-0867,"8650,97",Operaciones,23/2/2025,SKU-1470
FAC-04850,PROV-0847,"6219,11",Operaciones,7/1/2025,SKU-6832
FAC-04851,PROV-0615,"9264,26",Operaciones,12/1/2025,SKU-2672
FAC-04854,PROV-0465,"4928,1",Operaciones,17/7/2025,SKU-6976
FAC-04855,PROV-0206,"9966,9",Operaciones,26/1/2025,SKU-4372
FAC-04865,PROV-0449,"5919,2",Operaciones,14/6/2025,SKU-6257
FAC-04867,PROV-0537,"12640,15",Operaciones,8/1/2025,SKU-4883
FAC-04869,PROV-0787,"12549,43",Operaciones,24/7/2025,SKU-9210
FAC-04871,PROV-0967,"3773,7",Operaciones,10/4/2025,SKU-6303
FAC-04878,PROV-0305,"7205,8",Operaciones,9/8/2025,SKU-7727
FAC-04886,PROV-0063,"12942,85",Operaciones,4/12/2025,SKU-9119
FAC-04896,PROV-0638,"6906,71",Operaciones,9/2/2025,SKU-1456
FAC-04898,PROV-0865,"1980,6",Operaciones,19/6/2025,SKU-4555
FAC-04905,PROV-0228,"9711,25",Operaciones,19/11/2025,SKU-4272
FAC-04908,PROV-0039,"10808,4",Operaciones,22/6/2025,SKU-8688
FAC-04919,PROV-0083,"13818,82",Operaciones,7/4/2025,SKU-3674
FAC-04921,PROV-0484,"7655,34",Operaciones,21/6/2025,SKU-3893
FAC-04924,PROV-0845,"408,45",Operaciones,7/10/2025,SKU-9170
FAC-04936,PROV-0108,"14247,02",Operaciones,31/7/2025,SKU-4236
FAC-04946,PROV-0327,"13261,98",Operaciones,3/5/2025,SKU-2159
FAC-04960,PROV-0078,"3889,06",Operaciones,3/7/2025,SKU-7188
FAC-04965,PROV-0530,"441,88",Operaciones,19/1/2025,SKU-5322
FAC-04968,PROV-0705,"9284,11",Operaciones,11/6/2025,SKU-3040
FAC-04978,PROV-0171,"14260,03",Operaciones,30/5/2025,SKU-3678
FAC-04988,PROV-0944,"4303,03",Operaciones,17/2/2025,SKU-6458
FAC-04992,PROV-0301,"6503,05",Operaciones,18/9/2025,SKU-2015
FAC-04995,PROV-0122,"3954,83",Operaciones,22/11/2025,SKU-6541
FAC-05003,PROV-0842,"7415,2",Operaciones,27/12/2025,SKU-4576
FAC-05008,PROV-0800,"10075,27",Operaciones,22/5/2025,SKU-6110
FAC-05012,PROV-0481,"13454,1",Operaciones,4/12/2025,SKU-8343
FAC-05014,PROV-0798,"12524,49",Operaciones,19/5/2025,SKU-1958
FAC-05020,PROV-0261,"1946,41",Operaciones,7/9/2025,SKU-4177
FAC-05025,PROV-0060,"6171,77",Operaciones,9/12/2025,SKU-1626
FAC-05049,PROV-0221,"9541,45",Operaciones,23/6/2025,SKU-3586
FAC-05057,PROV-0105,"4223,14",Operaciones,30/6/2025,SKU-3570
FAC-05060,PROV-0736,"10597,59",Operaciones,30/1/2025,SKU-8039
FAC-05066,PROV-0550,"2937,66",Operaciones,21/11/2025,SKU-8784
FAC-05070,PROV-0661,"13272,15",Operaciones,3/4/2025,SKU-9951
FAC-05073,PROV-0724,"6599,75",Operaciones,5/11/2025,SKU-7286
FAC-05080,PROV-0309,"10983,86",Operaciones,2/2/2025,SKU-2913
FAC-05087,PROV-0434,"548,33",Operaciones,18/2/2025,SKU-3533
FAC-05088,PROV-0037,"3851,35",Operaciones,19/5/2025,SKU-2774
FAC-05091,PROV-0798,"13492,03",Operaciones,16/4/2025,SKU-4436
FAC-05092,PROV-0670,"12598,52",Operaciones,11/11/2025,SKU-2179
FAC-05101,PROV-0299,"14618,51",Operaciones,12/8/2025,SKU-5294
FAC-05105,PROV-0483,"12885,01",Operaciones,10/7/2025,SKU-7547
FAC-05107,PROV-0388,"10740,44",Operaciones,5/4/2025,SKU-4582
FAC-05111,PROV-0546,"12389,73",Operaciones,15/9/2025,SKU-4016
FAC-05124,PROV-0969,"7356,89",Operaciones,29/3/2025,SKU-3205
FAC-05129,PROV-0556,"8030,23",Operaciones,25/5/2025,SKU-3918
FAC-05132,PROV-0198,"749,89",Operaciones,28/2/2025,SKU-3179
FAC-05135,PROV-0690,"10205,3",Operaciones,29/10/2025,SKU-8501
FAC-05139,PROV-0926,"11448,51",Operaciones,21/12/2025,SKU-6835
FAC-05160,PROV-0734,"4883,55",Operaciones,17/5/2025,SKU-8529
FAC-05161,PROV-0464,"424,64",Operaciones,29/4/2025,SKU-2314
FAC-05168,PROV-0298,"7950,32",Operaciones,23/12/2025,SKU-9460
FAC-05172,PROV-0441,"6245,13",Operaciones,17/10/2025,SKU-4458
FAC-05175,PROV-0958,"3171,61",Operaciones,17/2/2025,SKU-9948
FAC-05176,PROV-0719,"8587,14",Operaciones,25/10/2025,SKU-5931
FAC-05182,PROV-0825,"5124,03",Operaciones,5/11/2025,SKU-3882
FAC-05184,PROV-0279,"1523,99",Operaciones,31/3/2025,SKU-8722
FAC-05208,PROV-0424,"2188,78",Operaciones,4/5/2025,SKU-6478
FAC-05227,PROV-0230,8392,Operaciones,2/9/2025,SKU-6994
FAC-05230,PROV-0527,"9407,73",Operaciones,12/8/2025,SKU-2935
FAC-05231,PROV-0512,"3998,63",Operaciones,5/3/2025,SKU-6810
FAC-05237,PROV-0677,"9078,99",Operaciones,16/7/2025,SKU-4210
FAC-05241,PROV-0440,"12234,59",Operaciones,9/1/2025,SKU-2786
FAC-05248,PROV-0809,"6025,1",Operaciones,5/8/2025,SKU-8600
FAC-05249,PROV-0071,"13510,48",Operaciones,5/9/2025,SKU-8687
FAC-05254,PROV-0210,"8875,41",Operaciones,7/7/2025,SKU-4215
FAC-05255,PROV-0613,"1046,26",Operaciones,3/8/2025,SKU-1400
FAC-05261,PROV-0992,"11256,87",Operaciones,8/4/2025,SKU-2332
FAC-05264,PROV-0625,"11175,4",Operaciones,26/3/2025,SKU-3152
FAC-05271,PROV-0023,"13203,88",Operaciones,27/6/2025,SKU-3029
FAC-05276,PROV-0413,"13495,84",Operaciones,19/3/2025,SKU-6466
FAC-05279,PROV-0535,"14749,21",Operaciones,2/1/2025,SKU-1291
FAC-05291,PROV-0495,"8712,39",Operaciones,14/11/2025,SKU-1722
FAC-05297,PROV-0696,"7666,5",Operaciones,13/3/2025,SKU-8081
FAC-05314,PROV-0937,"8629,61",Operaciones,7/11/2025,SKU-7338
FAC-05320,PROV-0257,"8913,55",Operaciones,27/11/2025,SKU-5033
FAC-05327,PROV-0613,"11667,46",Operaciones,11/5/2025,SKU-6676
FAC-05351,PROV-0267,"10134,37",Operaciones,20/2/2025,SKU-8600
FAC-05352,PROV-0201,"298,43",Operaciones,18/10/2025,SKU-3790
FAC-05353,PROV-0275,"4996,8",Operaciones,29/12/2025,SKU-1675
FAC-05358,PROV-0058,"4014,47",Operaciones,11/7/2025,SKU-3141
FAC-05371,PROV-0687,"4595,74",Operaciones,30/1/2025,SKU-3211
FAC-05372,PROV-0579,"11980,49",Operaciones,2/12/2025,SKU-5499
FAC-05374,PROV-0224,"4150,1",Operaciones,2/4/2025,SKU-3447
FAC-05377,PROV-0631,"5492,52",Operaciones,1/9/2025,SKU-5079
FAC-05382,PROV-0315,"13457,48",Operaciones,5/5/2025,SKU-2999
FAC-05388,PROV-0807,"542,68",Operaciones,18/10/2025,SKU-1068
FAC-05407,PROV-0494,"4538,9",Operaciones,28/8/2025,SKU-3333
FAC-05409,PROV-0983,"2987,69",Operaciones,25/3/2025,SKU-5853
FAC-05411,PROV-0696,"5972,12",Operaciones,4/5/2025,SKU-7341
FAC-05417,PROV-0383,"2337,21",Operaciones,18/1/2025,SKU-8216
FAC-05418,PROV-0116,"2850,62",Operaciones,3/6/2025,SKU-3931
